"";"inst_all";"V2"
"6661";"https://openalex.org/I4210146077";3
"6662";"https://openalex.org/I4210146090";7
"6663";"https://openalex.org/I4210146109";16
"6664";"https://openalex.org/I4210146125";14
"6665";"https://openalex.org/I4210146147";7
"6666";"https://openalex.org/I4210146157";2
"6667";"https://openalex.org/I4210146201";3
"6668";"https://openalex.org/I4210146248";8
"6669";"https://openalex.org/I4210146271";3
"6670";"https://openalex.org/I4210146275";22
"6671";"https://openalex.org/I4210146287";7
"6672";"https://openalex.org/I4210146325";3
"6673";"https://openalex.org/I4210146373";9
"6674";"https://openalex.org/I4210146377";1
"6675";"https://openalex.org/I4210146399";10
"6676";"https://openalex.org/I4210146452";2
"6677";"https://openalex.org/I4210146470";6
"6678";"https://openalex.org/I4210146508";20
"6679";"https://openalex.org/I4210146527";1
"6680";"https://openalex.org/I4210146544";1
"6681";"https://openalex.org/I4210146550";5
"6682";"https://openalex.org/I4210146579";13
"6683";"https://openalex.org/I4210146584";9
"6684";"https://openalex.org/I4210146629";16
"6685";"https://openalex.org/I4210146675";30
"6686";"https://openalex.org/I4210146698";2
"6687";"https://openalex.org/I4210146735";1
"6688";"https://openalex.org/I4210146756";1
"6689";"https://openalex.org/I4210146760";1
"6690";"https://openalex.org/I4210146767";1
"6691";"https://openalex.org/I4210146773";2
"6692";"https://openalex.org/I4210146893";2
"6693";"https://openalex.org/I4210146942";9
"6694";"https://openalex.org/I4210146974";1
"6695";"https://openalex.org/I4210146999";11
"6696";"https://openalex.org/I4210147056";5
"6697";"https://openalex.org/I4210147073";15
"6698";"https://openalex.org/I4210147110";45
"6699";"https://openalex.org/I4210147115";2
"6700";"https://openalex.org/I4210147117";15
"6701";"https://openalex.org/I4210147125";1
"6702";"https://openalex.org/I4210147158";8
"6703";"https://openalex.org/I4210147161";6
"6704";"https://openalex.org/I4210147226";10
"6705";"https://openalex.org/I4210147228";2
"6706";"https://openalex.org/I4210147250";4
"6707";"https://openalex.org/I4210147267";1
"6708";"https://openalex.org/I4210147285";5
"6709";"https://openalex.org/I4210147297";1
"6710";"https://openalex.org/I4210147307";1
"6711";"https://openalex.org/I4210147311";4
"6712";"https://openalex.org/I4210147323";13
"6713";"https://openalex.org/I4210147325";3
"6714";"https://openalex.org/I4210147329";4
"6715";"https://openalex.org/I4210147343";3
"6716";"https://openalex.org/I4210147344";8
"6717";"https://openalex.org/I4210147360";2
"6718";"https://openalex.org/I4210147381";1
"6719";"https://openalex.org/I4210147384";2
"6720";"https://openalex.org/I4210147496";69
"6721";"https://openalex.org/I4210147524";13
"6722";"https://openalex.org/I4210147539";3
"6723";"https://openalex.org/I4210147544";1
"6724";"https://openalex.org/I4210147562";1
"6725";"https://openalex.org/I4210147577";2
"6726";"https://openalex.org/I4210147585";2
"6727";"https://openalex.org/I4210147594";10
"6728";"https://openalex.org/I4210147600";73
"6729";"https://openalex.org/I4210147613";3
"6730";"https://openalex.org/I4210147654";1
"6731";"https://openalex.org/I4210147745";4
"6732";"https://openalex.org/I4210147759";1
"6733";"https://openalex.org/I4210147760";1
"6734";"https://openalex.org/I4210147789";2
"6735";"https://openalex.org/I4210147797";4
"6736";"https://openalex.org/I4210147799";2
"6737";"https://openalex.org/I4210147816";9
"6738";"https://openalex.org/I4210147819";3
"6739";"https://openalex.org/I4210147827";3
"6740";"https://openalex.org/I4210147929";3
"6741";"https://openalex.org/I4210147936";1
"6742";"https://openalex.org/I4210147939";1
"6743";"https://openalex.org/I4210147946";3
"6744";"https://openalex.org/I4210147954";1
"6745";"https://openalex.org/I4210147980";10
"6746";"https://openalex.org/I4210147990";1
"6747";"https://openalex.org/I4210148047";1
"6748";"https://openalex.org/I4210148060";3
"6749";"https://openalex.org/I4210148069";1
"6750";"https://openalex.org/I4210148201";7
"6751";"https://openalex.org/I4210148234";10
"6752";"https://openalex.org/I4210148237";15
"6753";"https://openalex.org/I4210148240";11
"6754";"https://openalex.org/I4210148257";3
"6755";"https://openalex.org/I4210148273";1
"6756";"https://openalex.org/I4210148300";6
"6757";"https://openalex.org/I4210148310";1
"6758";"https://openalex.org/I4210148329";1
"6759";"https://openalex.org/I4210148332";5
"6760";"https://openalex.org/I4210148411";1
"6761";"https://openalex.org/I4210148414";144
"6762";"https://openalex.org/I4210148428";5
"6763";"https://openalex.org/I4210148453";2
"6764";"https://openalex.org/I4210148455";5
"6765";"https://openalex.org/I4210148470";9
"6766";"https://openalex.org/I4210148482";2
"6767";"https://openalex.org/I4210148510";2
"6768";"https://openalex.org/I4210148521";2
"6769";"https://openalex.org/I4210148525";1
"6770";"https://openalex.org/I4210148528";3
"6771";"https://openalex.org/I4210148542";1
"6772";"https://openalex.org/I4210148572";3
"6773";"https://openalex.org/I4210148575";7
"6774";"https://openalex.org/I4210148622";18
"6775";"https://openalex.org/I4210148653";1
"6776";"https://openalex.org/I4210148663";16
"6777";"https://openalex.org/I4210148685";1
"6778";"https://openalex.org/I4210148693";4
"6779";"https://openalex.org/I4210148707";5
"6780";"https://openalex.org/I4210148712";1
"6781";"https://openalex.org/I4210148738";1
"6782";"https://openalex.org/I4210148775";10
"6783";"https://openalex.org/I4210148782";1
"6784";"https://openalex.org/I4210148800";43
"6785";"https://openalex.org/I4210148801";1
"6786";"https://openalex.org/I4210148832";2
"6787";"https://openalex.org/I4210148892";4
"6788";"https://openalex.org/I4210148897";5
"6789";"https://openalex.org/I4210148941";6
"6790";"https://openalex.org/I4210148968";2
"6791";"https://openalex.org/I4210149059";1
"6792";"https://openalex.org/I4210149087";2
"6793";"https://openalex.org/I4210149091";8
"6794";"https://openalex.org/I4210149094";20
"6795";"https://openalex.org/I4210149102";40
"6796";"https://openalex.org/I4210149165";16
"6797";"https://openalex.org/I4210149189";1
"6798";"https://openalex.org/I4210149208";2
"6799";"https://openalex.org/I4210149231";21
"6800";"https://openalex.org/I4210149261";6
"6801";"https://openalex.org/I4210149275";1
"6802";"https://openalex.org/I4210149306";11
"6803";"https://openalex.org/I4210149329";4
"6804";"https://openalex.org/I4210149332";1
"6805";"https://openalex.org/I4210149344";15
"6806";"https://openalex.org/I4210149345";3
"6807";"https://openalex.org/I4210149382";2
"6808";"https://openalex.org/I4210149486";1
"6809";"https://openalex.org/I4210149487";10
"6810";"https://openalex.org/I4210149489";1
"6811";"https://openalex.org/I4210149510";1
"6812";"https://openalex.org/I4210149539";1
"6813";"https://openalex.org/I4210149580";3
"6814";"https://openalex.org/I4210149603";1
"6815";"https://openalex.org/I4210149604";12
"6816";"https://openalex.org/I4210149618";67
"6817";"https://openalex.org/I4210149642";18
"6818";"https://openalex.org/I4210149650";12
"6819";"https://openalex.org/I4210149655";2
"6820";"https://openalex.org/I4210149660";4
"6821";"https://openalex.org/I4210149677";4
"6822";"https://openalex.org/I4210149681";2
"6823";"https://openalex.org/I4210149696";20
"6824";"https://openalex.org/I4210149697";3
"6825";"https://openalex.org/I4210149708";2
"6826";"https://openalex.org/I4210149719";1
"6827";"https://openalex.org/I4210149728";1
"6828";"https://openalex.org/I4210149746";4
"6829";"https://openalex.org/I4210149781";1
"6830";"https://openalex.org/I4210149786";3
"6831";"https://openalex.org/I4210149788";4
"6832";"https://openalex.org/I4210149793";2
"6833";"https://openalex.org/I4210149797";13
"6834";"https://openalex.org/I4210149932";2
"6835";"https://openalex.org/I4210149937";2
"6836";"https://openalex.org/I4210149962";10
"6837";"https://openalex.org/I4210150006";1
"6838";"https://openalex.org/I4210150039";8
"6839";"https://openalex.org/I4210150057";3
"6840";"https://openalex.org/I4210150146";87
"6841";"https://openalex.org/I4210150237";12
"6842";"https://openalex.org/I4210150291";2
"6843";"https://openalex.org/I4210150297";19
"6844";"https://openalex.org/I4210150309";17
"6845";"https://openalex.org/I4210150356";4
"6846";"https://openalex.org/I4210150394";3
"6847";"https://openalex.org/I4210150398";6
"6848";"https://openalex.org/I4210150411";12
"6849";"https://openalex.org/I4210150419";3
"6850";"https://openalex.org/I4210150439";143
"6851";"https://openalex.org/I4210150460";1
"6852";"https://openalex.org/I4210150485";4
"6853";"https://openalex.org/I4210150493";8
"6854";"https://openalex.org/I4210150554";11
"6855";"https://openalex.org/I4210150556";4
"6856";"https://openalex.org/I4210150570";15
"6857";"https://openalex.org/I4210150579";4
"6858";"https://openalex.org/I4210150602";1
"6859";"https://openalex.org/I4210150621";1
"6860";"https://openalex.org/I4210150667";10
"6861";"https://openalex.org/I4210150670";8
"6862";"https://openalex.org/I4210150711";1
"6863";"https://openalex.org/I4210150739";3
"6864";"https://openalex.org/I4210150751";1
"6865";"https://openalex.org/I4210150763";19
"6866";"https://openalex.org/I4210150789";57
"6867";"https://openalex.org/I4210150796";17
"6868";"https://openalex.org/I4210150805";1
"6869";"https://openalex.org/I4210150808";25
"6870";"https://openalex.org/I4210150887";2
"6871";"https://openalex.org/I4210150892";33
"6872";"https://openalex.org/I4210150894";1
"6873";"https://openalex.org/I4210150965";1
"6874";"https://openalex.org/I4210151026";3
"6875";"https://openalex.org/I4210151029";1
"6876";"https://openalex.org/I4210151063";1
"6877";"https://openalex.org/I4210151080";5
"6878";"https://openalex.org/I4210151083";8
"6879";"https://openalex.org/I4210151108";5
"6880";"https://openalex.org/I4210151118";2
"6881";"https://openalex.org/I4210151127";18
"6882";"https://openalex.org/I4210151176";1
"6883";"https://openalex.org/I4210151184";2
"6884";"https://openalex.org/I4210151225";8
"6885";"https://openalex.org/I4210151229";1
"6886";"https://openalex.org/I4210151237";27
"6887";"https://openalex.org/I4210151278";1
"6888";"https://openalex.org/I4210151290";2
"6889";"https://openalex.org/I4210151294";10
"6890";"https://openalex.org/I4210151296";3
"6891";"https://openalex.org/I4210151340";1
"6892";"https://openalex.org/I4210151363";10
"6893";"https://openalex.org/I4210151508";28
"6894";"https://openalex.org/I4210151519";1
"6895";"https://openalex.org/I4210151572";1
"6896";"https://openalex.org/I4210151592";1
"6897";"https://openalex.org/I4210151606";9
"6898";"https://openalex.org/I4210151619";7
"6899";"https://openalex.org/I4210151633";11
"6900";"https://openalex.org/I4210151667";2
"6901";"https://openalex.org/I4210151670";3
"6902";"https://openalex.org/I4210151697";5
"6903";"https://openalex.org/I4210151703";2
"6904";"https://openalex.org/I4210151714";6
"6905";"https://openalex.org/I4210151720";1
"6906";"https://openalex.org/I4210151758";19
"6907";"https://openalex.org/I4210151761";1
"6908";"https://openalex.org/I4210151769";10
"6909";"https://openalex.org/I4210151777";1
"6910";"https://openalex.org/I4210151788";1
"6911";"https://openalex.org/I4210151796";4
"6912";"https://openalex.org/I4210151805";1
"6913";"https://openalex.org/I4210151833";4
"6914";"https://openalex.org/I4210151850";18
"6915";"https://openalex.org/I4210151857";1
"6916";"https://openalex.org/I4210151925";5
"6917";"https://openalex.org/I4210151929";21
"6918";"https://openalex.org/I4210151963";2
"6919";"https://openalex.org/I4210151983";2
"6920";"https://openalex.org/I4210151986";2
"6921";"https://openalex.org/I4210151992";2
"6922";"https://openalex.org/I4210152005";2
"6923";"https://openalex.org/I4210152006";4
"6924";"https://openalex.org/I4210152042";1
"6925";"https://openalex.org/I4210152059";1
"6926";"https://openalex.org/I4210152127";8
"6927";"https://openalex.org/I4210152130";1
"6928";"https://openalex.org/I4210152141";1
"6929";"https://openalex.org/I4210152154";1
"6930";"https://openalex.org/I4210152155";2
"6931";"https://openalex.org/I4210152160";1
"6932";"https://openalex.org/I4210152211";1
"6933";"https://openalex.org/I4210152216";1
"6934";"https://openalex.org/I4210152247";23
"6935";"https://openalex.org/I4210152271";1
"6936";"https://openalex.org/I4210152274";1
"6937";"https://openalex.org/I4210152323";9
"6938";"https://openalex.org/I4210152325";1
"6939";"https://openalex.org/I4210152378";2
"6940";"https://openalex.org/I4210152380";1
"6941";"https://openalex.org/I4210152403";6
"6942";"https://openalex.org/I4210152408";1
"6943";"https://openalex.org/I4210152422";7
"6944";"https://openalex.org/I4210152479";1
"6945";"https://openalex.org/I4210152533";4
"6946";"https://openalex.org/I4210152561";3
"6947";"https://openalex.org/I4210152628";5
"6948";"https://openalex.org/I4210152634";1
"6949";"https://openalex.org/I4210152658";4
"6950";"https://openalex.org/I4210152687";1
"6951";"https://openalex.org/I4210152733";1
"6952";"https://openalex.org/I4210152737";3
"6953";"https://openalex.org/I4210152766";4
"6954";"https://openalex.org/I4210152768";2
"6955";"https://openalex.org/I4210152801";2
"6956";"https://openalex.org/I4210152826";1
"6957";"https://openalex.org/I4210152835";1
"6958";"https://openalex.org/I4210152839";3
"6959";"https://openalex.org/I4210152857";1
"6960";"https://openalex.org/I4210152908";2
"6961";"https://openalex.org/I4210152980";1
"6962";"https://openalex.org/I4210153013";9
"6963";"https://openalex.org/I4210153056";4
"6964";"https://openalex.org/I4210153066";4
"6965";"https://openalex.org/I4210153118";1
"6966";"https://openalex.org/I4210153120";1
"6967";"https://openalex.org/I4210153136";1
"6968";"https://openalex.org/I4210153159";1
"6969";"https://openalex.org/I4210153164";1
"6970";"https://openalex.org/I4210153194";3
"6971";"https://openalex.org/I4210153204";65
"6972";"https://openalex.org/I4210153258";8
"6973";"https://openalex.org/I4210153263";1
"6974";"https://openalex.org/I4210153270";1
"6975";"https://openalex.org/I4210153351";3
"6976";"https://openalex.org/I4210153417";8
"6977";"https://openalex.org/I4210153428";4
"6978";"https://openalex.org/I4210153450";1
"6979";"https://openalex.org/I4210153457";2
"6980";"https://openalex.org/I4210153482";3
"6981";"https://openalex.org/I4210153486";1
"6982";"https://openalex.org/I4210153535";3
"6983";"https://openalex.org/I4210153541";2
"6984";"https://openalex.org/I4210153593";3
"6985";"https://openalex.org/I4210153603";1
"6986";"https://openalex.org/I4210153608";11
"6987";"https://openalex.org/I4210153668";18
"6988";"https://openalex.org/I4210153672";2
"6989";"https://openalex.org/I4210153706";24
"6990";"https://openalex.org/I4210153735";3
"6991";"https://openalex.org/I4210153747";2
"6992";"https://openalex.org/I4210153773";2
"6993";"https://openalex.org/I4210153780";17
"6994";"https://openalex.org/I4210153799";4
"6995";"https://openalex.org/I4210153803";5
"6996";"https://openalex.org/I4210153820";1
"6997";"https://openalex.org/I4210153857";1
"6998";"https://openalex.org/I4210153860";74
"6999";"https://openalex.org/I4210153869";8
"7000";"https://openalex.org/I4210153872";6
"7001";"https://openalex.org/I4210153903";3
"7002";"https://openalex.org/I4210153914";1
"7003";"https://openalex.org/I4210153915";2
"7004";"https://openalex.org/I4210153931";16
"7005";"https://openalex.org/I4210153961";4
"7006";"https://openalex.org/I4210154078";7
"7007";"https://openalex.org/I4210154111";15
"7008";"https://openalex.org/I4210154121";7
"7009";"https://openalex.org/I4210154129";5
"7010";"https://openalex.org/I4210154133";10
"7011";"https://openalex.org/I4210154149";3
"7012";"https://openalex.org/I4210154156";1
"7013";"https://openalex.org/I4210154162";37
"7014";"https://openalex.org/I4210154166";14
"7015";"https://openalex.org/I4210154195";8
"7016";"https://openalex.org/I4210154211";3
"7017";"https://openalex.org/I4210154218";4
"7018";"https://openalex.org/I4210154249";2
"7019";"https://openalex.org/I4210154294";6
"7020";"https://openalex.org/I4210154301";3
"7021";"https://openalex.org/I4210154330";15
"7022";"https://openalex.org/I4210154333";2
"7023";"https://openalex.org/I4210154337";3
"7024";"https://openalex.org/I4210154338";5
"7025";"https://openalex.org/I4210154340";8
"7026";"https://openalex.org/I4210154344";2
"7027";"https://openalex.org/I4210154391";9
"7028";"https://openalex.org/I4210154431";6
"7029";"https://openalex.org/I4210154463";3
"7030";"https://openalex.org/I4210154476";18
"7031";"https://openalex.org/I4210154504";2
"7032";"https://openalex.org/I4210154509";3
"7033";"https://openalex.org/I4210154521";1
"7034";"https://openalex.org/I4210154556";4
"7035";"https://openalex.org/I4210154567";4
"7036";"https://openalex.org/I4210154598";2
"7037";"https://openalex.org/I4210154619";1
"7038";"https://openalex.org/I4210154633";2
"7039";"https://openalex.org/I4210154647";2
"7040";"https://openalex.org/I4210154700";2
"7041";"https://openalex.org/I4210154710";5
"7042";"https://openalex.org/I4210154736";17
"7043";"https://openalex.org/I4210154776";1
"7044";"https://openalex.org/I4210154792";2
"7045";"https://openalex.org/I4210154901";1
"7046";"https://openalex.org/I4210154902";1
"7047";"https://openalex.org/I4210154978";13
"7048";"https://openalex.org/I4210155029";1
"7049";"https://openalex.org/I4210155035";1
"7050";"https://openalex.org/I4210155042";3
"7051";"https://openalex.org/I4210155068";1
"7052";"https://openalex.org/I4210155071";1
"7053";"https://openalex.org/I4210155092";3
"7054";"https://openalex.org/I4210155105";3
"7055";"https://openalex.org/I4210155106";8
"7056";"https://openalex.org/I4210155133";3
"7057";"https://openalex.org/I4210155138";1
"7058";"https://openalex.org/I4210155147";36
"7059";"https://openalex.org/I4210155150";1
"7060";"https://openalex.org/I4210155175";2
"7061";"https://openalex.org/I4210155202";1
"7062";"https://openalex.org/I4210155211";3
"7063";"https://openalex.org/I4210155221";1
"7064";"https://openalex.org/I4210155236";95
"7065";"https://openalex.org/I4210155240";2
"7066";"https://openalex.org/I4210155242";2
"7067";"https://openalex.org/I4210155245";1
"7068";"https://openalex.org/I4210155261";3
"7069";"https://openalex.org/I4210155267";179
"7070";"https://openalex.org/I4210155269";25
"7071";"https://openalex.org/I4210155299";1
"7072";"https://openalex.org/I4210155320";9
"7073";"https://openalex.org/I4210155399";4
"7074";"https://openalex.org/I4210155415";2
"7075";"https://openalex.org/I4210155484";3
"7076";"https://openalex.org/I4210155511";1
"7077";"https://openalex.org/I4210155580";4
"7078";"https://openalex.org/I4210155590";42
"7079";"https://openalex.org/I4210155611";7
"7080";"https://openalex.org/I4210155659";3
"7081";"https://openalex.org/I4210155734";1
"7082";"https://openalex.org/I4210155744";8
"7083";"https://openalex.org/I4210155796";1
"7084";"https://openalex.org/I4210155828";7
"7085";"https://openalex.org/I4210155835";3
"7086";"https://openalex.org/I4210155850";1
"7087";"https://openalex.org/I4210155859";13
"7088";"https://openalex.org/I4210155885";18
"7089";"https://openalex.org/I4210155890";2
"7090";"https://openalex.org/I4210155899";1
"7091";"https://openalex.org/I4210155925";6
"7092";"https://openalex.org/I4210155943";2
"7093";"https://openalex.org/I4210155952";7
"7094";"https://openalex.org/I4210155969";2
"7095";"https://openalex.org/I4210155994";9
"7096";"https://openalex.org/I4210156023";2
"7097";"https://openalex.org/I4210156054";8
"7098";"https://openalex.org/I4210156102";91
"7099";"https://openalex.org/I4210156189";4
"7100";"https://openalex.org/I4210156205";4
"7101";"https://openalex.org/I4210156291";2
"7102";"https://openalex.org/I4210156332";4
"7103";"https://openalex.org/I4210156356";3
"7104";"https://openalex.org/I4210156372";9
"7105";"https://openalex.org/I4210156380";2
"7106";"https://openalex.org/I4210156423";1
"7107";"https://openalex.org/I4210156432";1
"7108";"https://openalex.org/I4210156448";1
"7109";"https://openalex.org/I4210156464";13
"7110";"https://openalex.org/I4210156486";3
"7111";"https://openalex.org/I4210156519";1
"7112";"https://openalex.org/I4210156528";1
"7113";"https://openalex.org/I4210156544";11
"7114";"https://openalex.org/I4210156561";15
"7115";"https://openalex.org/I4210156719";3
"7116";"https://openalex.org/I4210156809";3
"7117";"https://openalex.org/I4210156834";21
"7118";"https://openalex.org/I4210156866";23
"7119";"https://openalex.org/I4210156872";4
"7120";"https://openalex.org/I4210156875";110
"7121";"https://openalex.org/I4210156952";1
"7122";"https://openalex.org/I4210156957";6
"7123";"https://openalex.org/I4210157013";20
"7124";"https://openalex.org/I4210157038";24
"7125";"https://openalex.org/I4210157043";2
"7126";"https://openalex.org/I4210157074";1
"7127";"https://openalex.org/I4210157108";2
"7128";"https://openalex.org/I4210157141";5
"7129";"https://openalex.org/I4210157156";7
"7130";"https://openalex.org/I4210157166";32
"7131";"https://openalex.org/I4210157185";2
"7132";"https://openalex.org/I4210157232";1
"7133";"https://openalex.org/I4210157237";10
"7134";"https://openalex.org/I4210157248";33
"7135";"https://openalex.org/I4210157299";24
"7136";"https://openalex.org/I4210157357";11
"7137";"https://openalex.org/I4210157416";5
"7138";"https://openalex.org/I4210157419";1
"7139";"https://openalex.org/I4210157430";5
"7140";"https://openalex.org/I4210157437";2
"7141";"https://openalex.org/I4210157462";2
"7142";"https://openalex.org/I4210157491";1
"7143";"https://openalex.org/I4210157499";2
"7144";"https://openalex.org/I4210157510";1
"7145";"https://openalex.org/I4210157513";4
"7146";"https://openalex.org/I4210157522";1
"7147";"https://openalex.org/I4210157575";2
"7148";"https://openalex.org/I4210157616";2
"7149";"https://openalex.org/I4210157640";158
"7150";"https://openalex.org/I4210157705";3
"7151";"https://openalex.org/I4210157719";4
"7152";"https://openalex.org/I4210157790";3
"7153";"https://openalex.org/I4210157819";7
"7154";"https://openalex.org/I4210157982";1
"7155";"https://openalex.org/I4210158000";31
"7156";"https://openalex.org/I4210158006";1
"7157";"https://openalex.org/I4210158051";1
"7158";"https://openalex.org/I4210158067";22
"7159";"https://openalex.org/I4210158069";1
"7160";"https://openalex.org/I4210158073";8
"7161";"https://openalex.org/I4210158089";3
"7162";"https://openalex.org/I4210158097";5
"7163";"https://openalex.org/I4210158168";1
"7164";"https://openalex.org/I4210158193";4
"7165";"https://openalex.org/I4210158219";5
"7166";"https://openalex.org/I4210158273";1
"7167";"https://openalex.org/I4210158283";21
"7168";"https://openalex.org/I4210158289";18
"7169";"https://openalex.org/I4210158342";1
"7170";"https://openalex.org/I4210158359";1
"7171";"https://openalex.org/I4210158426";1
"7172";"https://openalex.org/I4210158442";11
"7173";"https://openalex.org/I4210158445";2
"7174";"https://openalex.org/I4210158478";1
"7175";"https://openalex.org/I4210158487";3
"7176";"https://openalex.org/I4210158519";1
"7177";"https://openalex.org/I4210158567";1
"7178";"https://openalex.org/I4210158569";2
"7179";"https://openalex.org/I4210158596";1
"7180";"https://openalex.org/I4210158598";2
"7181";"https://openalex.org/I4210158630";1
"7182";"https://openalex.org/I4210158665";11
"7183";"https://openalex.org/I4210158677";1
"7184";"https://openalex.org/I4210158685";1
"7185";"https://openalex.org/I4210158699";5
"7186";"https://openalex.org/I4210158725";4
"7187";"https://openalex.org/I4210158764";6
"7188";"https://openalex.org/I4210158769";3
"7189";"https://openalex.org/I4210158789";13
"7190";"https://openalex.org/I4210158810";3
"7191";"https://openalex.org/I4210158823";3
"7192";"https://openalex.org/I4210158828";3
"7193";"https://openalex.org/I4210158855";2
"7194";"https://openalex.org/I4210158908";24
"7195";"https://openalex.org/I4210158925";3
"7196";"https://openalex.org/I4210158996";1
"7197";"https://openalex.org/I4210158999";1
"7198";"https://openalex.org/I4210159009";2
"7199";"https://openalex.org/I4210159017";3
"7200";"https://openalex.org/I4210159020";10
"7201";"https://openalex.org/I4210159100";5
"7202";"https://openalex.org/I4210159116";3
"7203";"https://openalex.org/I4210159144";1
"7204";"https://openalex.org/I4210159154";8
"7205";"https://openalex.org/I4210159200";7
"7206";"https://openalex.org/I4210159238";8
"7207";"https://openalex.org/I4210159266";2
"7208";"https://openalex.org/I4210159272";5
"7209";"https://openalex.org/I4210159313";1
"7210";"https://openalex.org/I4210159382";7
"7211";"https://openalex.org/I4210159397";3
"7212";"https://openalex.org/I4210159435";2
"7213";"https://openalex.org/I4210159446";2
"7214";"https://openalex.org/I4210159459";5
"7215";"https://openalex.org/I4210159479";2
"7216";"https://openalex.org/I4210159515";5
"7217";"https://openalex.org/I4210159538";3
"7218";"https://openalex.org/I4210159566";14
"7219";"https://openalex.org/I4210159622";1
"7220";"https://openalex.org/I4210159629";48
"7221";"https://openalex.org/I4210159643";20
"7222";"https://openalex.org/I4210159652";2
"7223";"https://openalex.org/I4210159676";2
"7224";"https://openalex.org/I4210159678";1
"7225";"https://openalex.org/I4210159685";1
"7226";"https://openalex.org/I4210159690";1
"7227";"https://openalex.org/I4210159699";1
"7228";"https://openalex.org/I4210159709";27
"7229";"https://openalex.org/I4210159755";2
"7230";"https://openalex.org/I4210159771";10
"7231";"https://openalex.org/I4210159870";8
"7232";"https://openalex.org/I4210159879";14
"7233";"https://openalex.org/I4210159887";7
"7234";"https://openalex.org/I4210159899";5
"7235";"https://openalex.org/I4210159925";3
"7236";"https://openalex.org/I4210159968";2
"7237";"https://openalex.org/I4210159985";3
"7238";"https://openalex.org/I4210159989";3
"7239";"https://openalex.org/I4210159995";1
"7240";"https://openalex.org/I4210160010";1
"7241";"https://openalex.org/I4210160017";6
"7242";"https://openalex.org/I4210160030";2
"7243";"https://openalex.org/I4210160052";3
"7244";"https://openalex.org/I4210160055";2
"7245";"https://openalex.org/I4210160095";23
"7246";"https://openalex.org/I4210160102";2
"7247";"https://openalex.org/I4210160117";2
"7248";"https://openalex.org/I4210160184";8
"7249";"https://openalex.org/I4210160246";8
"7250";"https://openalex.org/I4210160261";3
"7251";"https://openalex.org/I4210160287";4
"7252";"https://openalex.org/I4210160339";31
"7253";"https://openalex.org/I4210160360";3
"7254";"https://openalex.org/I4210160384";1
"7255";"https://openalex.org/I4210160390";1
"7256";"https://openalex.org/I4210160428";2
"7257";"https://openalex.org/I4210160442";1
"7258";"https://openalex.org/I4210160447";5
"7259";"https://openalex.org/I4210160465";8
"7260";"https://openalex.org/I4210160483";6
"7261";"https://openalex.org/I4210160526";3
"7262";"https://openalex.org/I4210160542";2
"7263";"https://openalex.org/I4210160545";4
"7264";"https://openalex.org/I4210160578";3
"7265";"https://openalex.org/I4210160580";1
"7266";"https://openalex.org/I4210160647";10
"7267";"https://openalex.org/I4210160657";6
"7268";"https://openalex.org/I4210160692";5
"7269";"https://openalex.org/I4210160733";20
"7270";"https://openalex.org/I4210160741";3
"7271";"https://openalex.org/I4210160772";1
"7272";"https://openalex.org/I4210160789";2
"7273";"https://openalex.org/I4210160793";239
"7274";"https://openalex.org/I4210160827";1
"7275";"https://openalex.org/I4210160829";3
"7276";"https://openalex.org/I4210160903";1
"7277";"https://openalex.org/I4210160924";5
"7278";"https://openalex.org/I4210160928";1
"7279";"https://openalex.org/I4210160951";7
"7280";"https://openalex.org/I4210160972";32
"7281";"https://openalex.org/I4210160985";2
"7282";"https://openalex.org/I4210161040";1
"7283";"https://openalex.org/I4210161043";7
"7284";"https://openalex.org/I4210161046";1
"7285";"https://openalex.org/I4210161095";8
"7286";"https://openalex.org/I4210161101";1
"7287";"https://openalex.org/I4210161134";1
"7288";"https://openalex.org/I4210161156";1
"7289";"https://openalex.org/I4210161173";2
"7290";"https://openalex.org/I4210161256";8
"7291";"https://openalex.org/I4210161260";8
"7292";"https://openalex.org/I4210161262";3
"7293";"https://openalex.org/I4210161278";2
"7294";"https://openalex.org/I4210161302";1
"7295";"https://openalex.org/I4210161365";1
"7296";"https://openalex.org/I4210161402";1
"7297";"https://openalex.org/I4210161429";1
"7298";"https://openalex.org/I4210161437";8
"7299";"https://openalex.org/I4210161440";1
"7300";"https://openalex.org/I4210161448";1
"7301";"https://openalex.org/I4210161462";5
"7302";"https://openalex.org/I4210161475";22
"7303";"https://openalex.org/I4210161504";5
"7304";"https://openalex.org/I4210161554";7
"7305";"https://openalex.org/I4210161556";5
"7306";"https://openalex.org/I4210161599";1
"7307";"https://openalex.org/I4210161641";16
"7308";"https://openalex.org/I4210161658";3
"7309";"https://openalex.org/I4210161681";2
"7310";"https://openalex.org/I4210161745";7
"7311";"https://openalex.org/I4210161765";2
"7312";"https://openalex.org/I4210161770";2
"7313";"https://openalex.org/I4210161783";6
"7314";"https://openalex.org/I4210161785";1
"7315";"https://openalex.org/I4210161788";3
"7316";"https://openalex.org/I4210161806";1
"7317";"https://openalex.org/I4210161807";5
"7318";"https://openalex.org/I4210161904";2
"7319";"https://openalex.org/I4210161910";1
"7320";"https://openalex.org/I4210161952";6
"7321";"https://openalex.org/I4210161967";2
"7322";"https://openalex.org/I4210161995";4
"7323";"https://openalex.org/I4210162014";12
"7324";"https://openalex.org/I4210162021";2
"7325";"https://openalex.org/I4210162024";2
"7326";"https://openalex.org/I4210162033";1
